Time	Target_Speed	Vehicle_COM_Speed	Long_Slip	Long_Tire_Force	Brake_Torque	Wheel_Omega	Spindle_Omega	Wheel_Torque	
+2.000000	+26.820000	+0.024170	+2.879016	-74.310891	+21.491999	+0.034562	-0.034562	-13.501031	
+2.002000	+26.820000	+0.024137	+2.933023	-66.758431	+21.444394	+0.032667	-0.032667	-12.326844	
+2.004000	+26.820000	+0.024101	+2.787630	-60.610408	+0.000000	+0.029228	-0.029228	-11.090023	
+2.006000	+26.820000	+0.024092	+2.447909	-56.235236	+0.000000	+0.025507	-0.025507	-30.020419	
+2.008000	+26.820000	+0.024077	+2.069984	-53.036100	+0.000000	+0.021051	-0.021051	-28.603218	
+2.010000	+26.820000	+0.024056	+1.552980	-51.555721	+0.000000	+0.016471	-0.016471	-27.099002	
+2.012000	+26.820000	+0.024027	+0.983988	-51.559675	+0.000000	+0.012400	-0.012400	-25.246524	
+2.014000	+26.820000	+0.023999	+0.536567	-52.273517	+0.000000	+0.009473	-0.009473	-23.256608	
+2.016000	+26.820000	+0.023967	+0.161393	-53.436417	+0.000000	+0.008211	-0.008211	-21.174652	
+2.018000	+26.820000	+0.023934	+0.022402	-53.958002	+0.000000	+0.008974	-0.008974	-18.914978	
+2.020000	+26.820000	+0.023903	+0.138902	-53.172407	+0.000000	+0.011928	-0.011928	-16.618119	
+2.022000	+26.820000	+0.023872	+0.556301	-50.302385	+0.000000	+0.016979	-0.016979	-14.193756	
+2.024000	+26.820000	+0.023840	+1.288332	-44.791374	+0.000000	+0.023799	-0.023799	-11.682420	
+2.026000	+26.820000	+0.023807	+2.369086	-36.252479	+0.000000	+0.031836	-0.031835	-9.071253	
+2.028000	+26.820000	+0.023771	+3.713801	-24.763202	+0.000000	+0.040355	-0.040355	-6.373858	
+2.030000	+26.820000	+0.023729	+5.282553	-10.567493	+0.000000	+0.048522	-0.048522	-3.571874	
+2.032000	+26.820000	+0.023679	+6.938749	+5.733531	+0.000000	+0.055480	-0.055480	-0.718993	
+2.034000	+26.820000	+0.023620	+8.405501	+23.262898	+0.000000	+0.060443	-0.060443	+2.176920	
+2.036000	+26.820000	+0.023552	+9.526098	+41.058804	+0.000000	+0.062779	-0.062779	+5.083295	
+2.038000	+26.820000	+0.023472	+9.935434	+58.001689	+0.000000	+0.062086	-0.062086	+7.952228	
+2.040000	+26.820000	+0.023382	+9.616493	+73.089002	+0.000000	+0.058247	-0.058247	+10.775905	
+2.042000	+26.820000	+0.023280	+8.467912	+85.355306	+0.000000	+0.051444	-0.051444	+13.501979	
+2.044000	+26.820000	+0.023171	+6.978769	+94.227766	+0.000000	+0.042183	-0.042183	+16.157880	
+2.046000	+26.820000	+0.023055	+5.072378	+99.155885	+0.000000	+0.031221	-0.031221	+18.685514	
+2.048000	+26.820000	+0.022934	+3.131224	+100.059342	+0.000000	+0.019522	-0.019522	+21.131999	
+2.050000	+26.820000	+0.022813	+1.405693	+97.287477	+0.000000	+0.008171	-0.008171	+23.434978	
+2.052000	+26.820000	+0.022693	-0.065499	+91.255407	+0.000000	-0.001730	+0.001730	+25.589951	
+2.054000	+26.820000	+0.022576	-1.186232	+82.549343	+0.000000	-0.009181	+0.009181	+27.597210	
+2.056000	+26.820000	+0.022466	-1.939045	+72.834486	+0.000000	-0.013356	+0.013356	+29.400265	
+2.058000	+26.820000	+0.022360	-2.308497	+63.539329	+0.000000	-0.013669	+0.013669	+30.921145	
+2.060000	+26.820000	+0.022260	-2.318851	+56.268828	+0.000000	-0.009963	+0.009963	+32.254206	
+2.062000	+26.820000	+0.022165	-1.953136	+52.164897	+0.000000	-0.002494	+0.002494	+33.427566	
+2.064000	+26.820000	+0.022072	-1.238891	+52.226443	+0.000000	+0.008062	-0.008062	+34.527110	
+2.066000	+26.820000	+0.021980	-0.219105	+57.061829	+0.000000	+0.020677	-0.020677	+35.541916	
+2.068000	+26.820000	+0.021887	+1.040125	+66.348986	+0.000000	+0.034051	-0.034051	+36.516656	
+2.070000	+26.820000	+0.021789	+2.423004	+79.609571	+0.000000	+0.046710	-0.046710	+37.461485	
+2.072000	+26.820000	+0.021683	+3.776066	+95.908542	+0.000000	+0.057229	-0.057229	+38.314086	
+2.074000	+26.820000	+0.021570	+4.897912	+113.848235	+0.000000	+0.064207	-0.064207	+38.924405	
+2.076000	+26.820000	+0.021447	+5.565243	+131.718125	+0.000000	+0.066502	-0.066502	+39.261227	
+2.078000	+26.820000	+0.021316	+5.634848	+147.712771	+0.000000	+0.063471	-0.063471	+39.418470	
+2.080000	+26.820000	+0.021177	+5.062797	+160.120362	+0.000000	+0.055001	-0.055001	+39.406152	
+2.082000	+26.820000	+0.021034	+3.963329	+167.497472	+0.000000	+0.041552	-0.041552	+39.255035	
+2.084000	+26.820000	+0.020888	+2.480131	+168.677002	+0.000000	+0.024113	-0.024113	+38.978466	
+2.086000	+26.820000	+0.020744	+0.889214	+163.198349	+0.000000	+0.004137	-0.004137	+38.604126	
+2.088000	+26.820000	+0.020604	-0.699422	+149.746462	+0.000000	-0.016582	+0.016582	+38.121959	
+2.090000	+26.820000	+0.020467	-2.123359	+128.737735	+0.000000	-0.036058	+0.036058	+37.590079	
+2.092000	+26.820000	+0.020335	-3.294762	+102.631041	+0.000000	-0.052096	+0.052096	+36.772711	
+2.094000	+26.820000	+0.020209	-4.171891	+73.915430	+0.000000	-0.062718	+0.062718	+35.559973	
+2.096000	+26.820000	+0.020085	-4.661651	+45.113418	+0.000000	-0.066533	+0.066533	+34.147134	
+2.098000	+26.820000	+0.019963	-4.861729	+19.277299	+0.000000	-0.062799	+0.062799	+32.672626	
+2.100000	+26.820000	+0.019839	-4.621862	-1.549634	+0.000000	-0.051534	+0.051534	+31.145520	
+2.102000	+26.820000	+0.019715	-4.013833	-15.148990	+0.000000	-0.033535	+0.033535	+29.747150	
+2.104000	+26.820000	+0.019590	-3.012980	-20.147723	+0.000000	-0.010273	+0.010272	+28.416225	
+2.106000	+26.820000	+0.019465	-1.641476	-15.707769	+0.000000	+0.016208	-0.016207	+27.273800	
+2.108000	+26.820000	+0.019338	+0.060844	-1.794778	+0.000000	+0.043415	-0.043415	+26.288225	
+2.110000	+26.820000	+0.019209	+1.991582	+20.419553	+0.000000	+0.068683	-0.068683	+25.554451	
+2.112000	+26.820000	+0.019077	+3.974996	+48.523691	+0.000000	+0.089035	-0.089035	+24.698525	
+2.114000	+26.820000	+0.018942	+5.731424	+79.421330	+0.000000	+0.102005	-0.102005	+23.913406	
+2.116000	+26.820000	+0.018800	+6.868303	+109.704535	+0.000000	+0.105900	-0.105900	+23.248162	
+2.118000	+26.820000	+0.018654	+7.182206	+136.242345	+0.000000	+0.099970	-0.099970	+22.707733	
+2.120000	+26.820000	+0.018504	+6.519740	+156.152275	+0.000000	+0.084459	-0.084459	+22.235460	
+2.122000	+26.820000	+0.018355	+5.086607	+167.244686	+0.000000	+0.060609	-0.060609	+21.892920	
+2.124000	+26.820000	+0.018211	+3.105549	+167.869107	+0.000000	+0.030507	-0.030507	+21.638562	
+2.126000	+26.820000	+0.018076	+0.926209	+157.212407	+0.000000	-0.003070	+0.003070	+21.504144	
+2.128000	+26.820000	+0.017950	-1.180371	+133.481111	+0.000000	-0.036859	+0.036859	+21.471809	
+2.130000	+26.820000	+0.017829	-3.023258	+98.748150	+0.000000	-0.067336	+0.067336	+21.556898	
+2.132000	+26.820000	+0.017710	-4.495050	+57.422727	+0.000000	-0.090634	+0.090634	+21.508480	
+2.134000	+26.820000	+0.017584	-5.510543	+13.931770	+0.000000	-0.103500	+0.103500	+21.343851	
+2.136000	+26.820000	+0.017446	-5.991786	-27.174868	+0.000000	-0.103901	+0.103901	+21.217967	
+2.138000	+26.820000	+0.017288	-6.038364	-61.311654	+0.000000	-0.091083	+0.091083	+21.212916	
+2.140000	+26.820000	+0.017114	-5.457512	-85.265064	+0.000000	-0.065640	+0.065639	+21.374133	
+2.142000	+26.820000	+0.016927	-4.326546	-95.896786	+0.000000	-0.029430	+0.029430	+21.861136	
+2.144000	+26.820000	+0.016733	-2.570914	-91.226687	+0.000000	+0.014671	-0.014671	+22.626720	
+2.146000	+26.820000	+0.016540	-0.162501	-69.966306	+0.000000	+0.062952	-0.062952	+23.815589	
+2.148000	+26.820000	+0.016350	+2.892494	-31.089995	+0.000000	+0.111121	-0.111120	+25.455621	
+2.150000	+26.820000	+0.016166	+6.487710	+20.601254	+0.000000	+0.154567	-0.154567	+27.637760	
+2.152000	+26.820000	+0.015987	+10.325892	+80.310399	+0.000000	+0.188346	-0.188346	+30.331315	
+2.154000	+26.820000	+0.015811	+13.793458	+142.410056	+0.000000	+0.208252	-0.208252	+32.637391	
+2.156000	+26.820000	+0.015636	+15.881068	+201.193870	+0.000000	+0.211852	-0.211852	+34.949000	
+2.158000	+26.820000	+0.015465	+16.239841	+252.047226	+0.000000	+0.198449	-0.198448	+37.293620	
+2.160000	+26.820000	+0.015305	+14.308108	+290.977479	+0.000000	+0.169024	-0.169024	+39.603944	
+2.162000	+26.820000	+0.015167	+11.094412	+315.357083	+0.000000	+0.126132	-0.126132	+42.091312	
+2.164000	+26.820000	+0.015062	+7.098675	+323.159674	+0.000000	+0.073484	-0.073484	+44.683983	
+2.166000	+26.820000	+0.014997	+3.249364	+313.593576	+0.000000	+0.015752	-0.015752	+47.583447	
+2.168000	+26.820000	+0.014969	-0.186070	+285.503513	+0.000000	-0.041735	+0.041735	+50.846434	
+2.170000	+26.820000	+0.014980	-2.928925	+232.551823	+0.000000	-0.093274	+0.093274	+54.633523	
+2.172000	+26.820000	+0.014995	-5.038263	+168.822455	+0.000000	-0.133082	+0.133082	+58.611114	
+2.174000	+26.820000	+0.014985	-6.318498	+101.015469	+0.000000	-0.155150	+0.155150	+60.654455	
+2.176000	+26.820000	+0.014924	-6.898661	+38.010510	+0.000000	-0.156556	+0.156556	+62.254226	
+2.178000	+26.820000	+0.014794	-6.804469	-13.626551	+0.000000	-0.136342	+0.136342	+63.503925	
+2.180000	+26.820000	+0.014594	-6.044893	-48.396578	+0.000000	-0.095942	+0.095942	+64.789015	
+2.182000	+26.820000	+0.014336	-4.612054	-62.167259	+0.000000	-0.038594	+0.038594	+66.350562	
+2.184000	+26.820000	+0.014034	-2.508609	-51.697861	+0.000000	+0.030996	-0.030996	+68.441338	
+2.186000	+26.820000	+0.013715	+0.273431	-14.723144	+0.000000	+0.107024	-0.107024	+71.258971	
+2.188000	+26.820000	+0.013389	+3.673756	+47.186561	+0.000000	+0.182910	-0.182910	+75.066032	
+2.190000	+26.820000	+0.013088	+7.502485	+126.607095	+0.000000	+0.251511	-0.251511	+80.018043	
+2.192000	+26.820000	+0.012823	+11.458173	+216.097625	+0.000000	+0.305947	-0.305947	+85.847465	
+2.194000	+26.820000	+0.012611	+14.907074	+307.729543	+0.000000	+0.338383	-0.338383	+88.539358	
+2.196000	+26.820000	+0.012474	+16.861356	+393.016995	+0.000000	+0.345216	-0.345216	+90.550572	
+2.198000	+26.820000	+0.012426	+16.861517	+466.028647	+0.000000	+0.325365	-0.325365	+92.023145	
+2.200000	+26.820000	+0.012485	+14.897137	+522.269017	+0.000000	+0.280530	-0.280530	+93.225378	
+2.202000	+26.820000	+0.012666	+11.601560	+558.699621	+0.000000	+0.214612	-0.214612	+94.626335	
+2.204000	+26.820000	+0.012978	+7.729996	+573.243191	+0.000000	+0.133099	-0.133098	+96.472361	
+2.206000	+26.820000	+0.013414	+3.852217	+564.391079	+0.000000	+0.042607	-0.042607	+99.075645	
+2.208000	+26.820000	+0.013963	+0.388586	+531.365954	+0.000000	-0.049370	+0.049370	+102.733123	
+2.210000	+26.820000	+0.014574	-2.469457	+448.259487	+0.000000	-0.134731	+0.134729	+107.621224	
+2.212000	+26.820000	+0.015204	-4.662267	+342.168148	+0.000000	-0.205387	+0.205387	+113.435140	
+2.214000	+26.820000	+0.015742	-6.147451	+227.732838	+0.000000	-0.250288	+0.250288	+114.026228	
+2.216000	+26.820000	+0.016120	-6.922523	+119.430961	+0.000000	-0.263884	+0.263884	+112.821430	
+2.218000	+26.820000	+0.016295	-7.035144	+27.491853	+0.000000	-0.244251	+0.244251	+110.854319	
+2.220000	+26.820000	+0.016271	-6.484497	-40.700080	+0.000000	-0.193196	+0.193196	+108.960913	
+2.222000	+26.820000	+0.016080	-5.343828	-79.653339	+0.000000	-0.115290	+0.115290	+107.577437	
+2.224000	+26.820000	+0.015743	-3.641140	-85.226816	+0.000000	-0.017109	+0.017109	+107.003523	
+2.226000	+26.820000	+0.015314	-1.403171	-54.027612	+0.000000	+0.093499	-0.093499	+107.734931	
+2.228000	+26.820000	+0.014848	+1.288461	+16.711382	+0.000000	+0.207830	-0.207830	+110.276657	
+2.230000	+26.820000	+0.014393	+4.289796	+117.233510	+0.000000	+0.316268	-0.316268	+114.775818	
+2.232000	+26.820000	+0.014010	+7.409863	+235.264355	+0.000000	+0.408585	-0.408585	+121.521976	
+2.234000	+26.820000	+0.013769	+10.244321	+358.918956	+0.000000	+0.471798	-0.471798	+123.359246	
+2.236000	+26.820000	+0.013731	+12.252901	+475.796432	+0.000000	+0.498436	-0.498436	+122.515020	
+2.238000	+26.820000	+0.013954	+12.872088	+577.111426	+0.000000	+0.485862	-0.485862	+120.896698	
+2.240000	+26.820000	+0.014401	+12.276971	+657.710487	+0.000000	+0.435681	-0.435681	+119.366569	
+2.242000	+26.820000	+0.015076	+10.290697	+713.747789	+0.000000	+0.353007	-0.353007	+117.978769	
+2.244000	+26.820000	+0.015967	+7.485850	+743.081477	+0.000000	+0.245441	-0.245442	+117.129413	
+2.246000	+26.820000	+0.016992	+4.569992	+744.727571	+0.000000	+0.121738	-0.121736	+117.180545	
+2.248000	+26.820000	+0.018131	+1.536643	+716.125137	+0.000000	-0.008818	+0.008818	+119.065733	
+2.250000	+26.820000	+0.019323	-1.170144	+629.328943	+0.000000	-0.136361	+0.136361	+123.385612	
+2.252000	+26.820000	+0.020511	-3.452372	+484.167130	+0.000000	-0.249782	+0.249782	+130.147582	
+2.254000	+26.820000	+0.021597	-5.193927	+321.539180	+0.000000	-0.334004	+0.334003	+133.633195	
+2.256000	+26.820000	+0.022427	-6.350916	+162.179592	+0.000000	-0.376276	+0.376276	+130.871039	
+2.258000	+26.820000	+0.022958	-6.780503	+21.964230	+0.000000	-0.372032	+0.372031	+127.185017	
+2.260000	+26.820000	+0.023189	-6.600627	-88.489977	+0.000000	-0.321829	+0.321829	+124.026785	
+2.262000	+26.820000	+0.023145	-5.830049	-162.708980	+0.000000	-0.231085	+0.231083	+121.271642	
+2.264000	+26.820000	+0.022876	-4.494627	-196.423111	+0.000000	-0.108650	+0.108650	+118.917484	
+2.266000	+26.820000	+0.022457	-2.676436	-185.688046	+0.000000	+0.035004	-0.035004	+117.346583	
+2.268000	+26.820000	+0.021938	-0.445684	-126.242449	+0.000000	+0.189180	-0.189180	+117.695575	
+2.270000	+26.820000	+0.021395	+2.098511	-10.783379	+0.000000	+0.342991	-0.342987	+121.327586	
+2.272000	+26.820000	+0.020905	+4.805686	+136.381682	+0.000000	+0.484438	-0.484439	+128.481829	
+2.274000	+26.820000	+0.020552	+7.471248	+297.553308	+0.000000	+0.598759	-0.598760	+138.476015	
+2.276000	+26.820000	+0.020432	+9.721364	+456.514803	+0.000000	+0.668160	-0.668160	+138.308440	
+2.278000	+26.820000	+0.020616	+11.067928	+598.398336	+0.000000	+0.686147	-0.686147	+137.050456	
+2.280000	+26.820000	+0.021108	+11.292630	+715.861064	+0.000000	+0.651244	-0.651244	+136.125437	
+2.282000	+26.820000	+0.021888	+10.364249	+804.644809	+0.000000	+0.568722	-0.568722	+134.991922	
+2.284000	+26.820000	+0.022907	+8.524597	+863.078319	+0.000000	+0.448207	-0.448207	+133.457354	
+2.286000	+26.820000	+0.024119	+6.114606	+890.360647	+0.000000	+0.301518	-0.301518	+131.989989	
+2.288000	+26.820000	+0.025465	+3.524377	+885.800812	+0.000000	+0.140549	-0.140549	+131.479393	
+2.290000	+26.820000	+0.026886	+0.987052	+847.689311	+0.000000	-0.023516	+0.023516	+133.976876	
+2.292000	+26.820000	+0.028330	-1.314145	+723.054519	+0.000000	-0.179676	+0.179669	+141.154701	
+2.294000	+26.820000	+0.029746	-3.265589	+535.112796	+0.000000	-0.314486	+0.314486	+153.328130	
+2.296000	+26.820000	+0.030970	-4.772246	+334.147837	+0.000000	-0.407910	+0.407910	+157.658929	
+2.298000	+26.820000	+0.031873	-5.707224	+145.701958	+0.000000	-0.446074	+0.446074	+155.266010	
+2.300000	+26.820000	+0.032427	-6.012361	-12.515427	+0.000000	-0.424635	+0.424635	+153.353706	
+2.302000	+26.820000	+0.032653	-5.708194	-130.485514	+0.000000	-0.347036	+0.347035	+151.520931	
+2.304000	+26.820000	+0.032592	-4.843930	-202.597120	+0.000000	-0.222865	+0.222865	+149.055877	
+2.306000	+26.820000	+0.032334	-3.491011	-225.133949	+0.000000	-0.065021	+0.065021	+146.630805	
+2.308000	+26.820000	+0.031915	-1.738270	-194.056664	+0.000000	+0.112850	-0.112855	+144.800709	
+2.310000	+26.820000	+0.031434	+0.310864	-101.237062	+0.000000	+0.297705	-0.297705	+145.003707	
+2.312000	+26.820000	+0.030963	+2.537740	+50.445431	+0.000000	+0.477493	-0.477493	+150.495312	
+2.314000	+26.820000	+0.030590	+4.821228	+228.314196	+0.000000	+0.638955	-0.638955	+162.885141	
+2.316000	+26.820000	+0.030422	+6.931992	+413.463105	+0.000000	+0.766588	-0.766588	+178.273542	
+2.318000	+26.820000	+0.030542	+8.639866	+589.902460	+0.000000	+0.839192	-0.839192	+178.693750	
+2.320000	+26.820000	+0.031007	+9.520319	+742.694464	+0.000000	+0.849784	-0.849784	+178.956506	
+2.322000	+26.820000	+0.031774	+9.515362	+866.091789	+0.000000	+0.798654	-0.798654	+178.515222	
+2.324000	+26.820000	+0.032831	+8.599748	+957.530320	+0.000000	+0.694626	-0.694626	+176.343372	
+2.326000	+26.820000	+0.034107	+7.067491	+1017.389365	+0.000000	+0.550365	-0.550365	+173.779393	
+2.328000	+26.820000	+0.035536	+5.106829	+1045.893300	+0.000000	+0.379916	-0.379916	+171.709172	
+2.330000	+26.820000	+0.037128	+2.986021	+1042.750851	+0.000000	+0.197108	-0.197108	+170.684703	
+2.332000	+26.820000	+0.038744	+0.995778	+1007.848580	+0.000000	+0.014779	-0.014779	+173.264328	
+2.334000	+26.820000	+0.040370	-0.857469	+882.516599	+0.000000	-0.155668	+0.155668	+182.984213	
+2.336000	+26.820000	+0.041950	-2.431765	+673.521417	+0.000000	-0.301700	+0.301700	+200.044824	
+2.338000	+26.820000	+0.043283	-3.668798	+451.707712	+0.000000	-0.403372	+0.403372	+207.821658	
+2.340000	+26.820000	+0.044266	-4.447976	+244.120863	+0.000000	-0.442787	+0.442787	+206.168040	
+2.342000	+26.820000	+0.044889	-4.702058	+72.693011	+0.000000	-0.416192	+0.416192	+204.335121	
+2.344000	+26.820000	+0.045174	-4.448127	-52.205365	+0.000000	-0.328893	+0.328893	+200.943974	
+2.346000	+26.820000	+0.045187	-3.718160	-125.687689	+0.000000	-0.192526	+0.192526	+196.590730	
+2.348000	+26.820000	+0.044998	-2.599936	-143.979431	+0.000000	-0.021234	+0.021234	+193.141395	
+2.350000	+26.820000	+0.044689	-1.178408	-102.201537	+0.000000	+0.170256	-0.170256	+190.921700	
+2.352000	+26.820000	+0.044326	+0.450388	+7.192720	+0.000000	+0.367286	-0.367286	+190.908991	
+2.354000	+26.820000	+0.044016	+2.177170	+166.001872	+0.000000	+0.556330	-0.556330	+196.816910	
+2.356000	+26.820000	+0.043837	+3.877663	+346.980315	+0.000000	+0.724482	-0.724482	+212.300783	
+2.358000	+26.820000	+0.043932	+5.410459	+532.110767	+0.000000	+0.860192	-0.860191	+232.230741	
+2.360000	+26.820000	+0.044351	+6.626657	+707.911046	+0.000000	+0.939188	-0.939188	+234.393276	
+2.362000	+26.820000	+0.045124	+7.253411	+859.745543	+0.000000	+0.953129	-0.953129	+234.314078	
+2.364000	+26.820000	+0.046183	+7.241410	+982.298920	+0.000000	+0.902815	-0.902817	+231.699813	
+2.366000	+26.820000	+0.047466	+6.611773	+1074.022033	+0.000000	+0.798040	-0.798039	+226.837633	
+2.368000	+26.820000	+0.049038	+5.452692	+1135.475419	+0.000000	+0.651532	-0.651532	+222.088214	
+2.370000	+26.820000	+0.050665	+4.161617	+1168.919834	+0.000000	+0.477221	-0.477221	+218.949362	
+2.372000	+26.820000	+0.052411	+2.611376	+1172.905049	+0.000000	+0.289432	-0.289432	+217.413844	
+2.374000	+26.820000	+0.054192	+1.105652	+1147.806782	+0.000000	+0.102254	-0.102254	+219.513830	
+2.376000	+26.820000	+0.055967	-0.283424	+1062.513727	+0.000000	-0.071937	+0.071936	+229.014083	
+2.378000	+26.820000	+0.057647	-1.485977	+853.264440	+0.000000	-0.222872	+0.222872	+246.943134	
+2.380000	+26.820000	+0.059056	-2.458639	+625.839539	+0.000000	-0.336351	+0.336351	+261.309374	
+2.382000	+26.820000	+0.060108	-3.147665	+405.717427	+0.000000	-0.387584	+0.387584	+259.539088	
+2.384000	+26.820000	+0.060789	-3.428743	+221.012715	+0.000000	-0.372216	+0.372216	+256.306061	
+2.386000	+26.820000	+0.061145	-3.310306	+83.745610	+0.000000	-0.294510	+0.294510	+250.507797	
+2.388000	+26.820000	+0.061241	-2.823614	+0.010322	+0.000000	-0.165818	+0.165818	+243.816315	
+2.390000	+26.820000	+0.061142	-2.029843	-26.480459	+0.000000	+0.000431	-0.000431	+238.662333	
+2.392000	+26.820000	+0.060936	-0.997308	+9.438537	+0.000000	+0.189794	-0.189794	+235.842899	
+2.394000	+26.820000	+0.060702	+0.195850	+113.896443	+0.000000	+0.387076	-0.387076	+235.674425	
+2.396000	+26.820000	+0.060533	+1.460294	+260.585584	+0.000000	+0.577342	-0.577346	+240.567960	
+2.398000	+26.820000	+0.060532	+2.697249	+430.111847	+0.000000	+0.747423	-0.747423	+255.060091	
+2.400000	+26.820000	+0.060865	+3.803478	+604.790123	+0.000000	+0.888665	-0.888665	+274.998990	
+2.402000	+26.820000	+0.061568	+4.697614	+772.729225	+0.000000	+0.981608	-0.981606	+284.221933	
+2.404000	+26.820000	+0.062613	+5.225666	+921.417425	+0.000000	+1.011785	-1.011785	+283.823414	
+2.406000	+26.820000	+0.063935	+5.309683	+1043.550562	+0.000000	+0.978803	-0.978803	+279.842615	
+2.408000	+26.820000	+0.065491	+4.961567	+1137.455919	+0.000000	+0.890490	-0.890490	+272.977818	
+2.410000	+26.820000	+0.067202	+4.279106	+1203.957900	+0.000000	+0.758477	-0.758477	+266.200343	
+2.412000	+26.820000	+0.069053	+3.351558	+1243.973630	+0.000000	+0.595411	-0.595420	+261.490907	
+2.414000	+26.820000	+0.070930	+2.328210	+1258.547174	+0.000000	+0.415093	-0.415094	+259.675062	
+2.416000	+26.820000	+0.072838	+1.242577	+1246.902835	+0.000000	+0.231888	-0.231888	+260.901997	
+2.418000	+26.820000	+0.074695	+0.217542	+1211.190097	+0.000000	+0.059495	-0.059495	+268.361630	
+2.420000	+26.820000	+0.076389	-0.696539	+1042.727085	+0.000000	-0.092118	+0.092119	+284.047071	
+2.422000	+26.820000	+0.077824	-1.458578	+826.628586	+0.000000	-0.216598	+0.216597	+303.899428	
+2.424000	+26.820000	+0.078911	-2.055691	+604.214526	+0.000000	-0.287600	+0.287600	+306.666924	
+2.426000	+26.820000	+0.079644	-2.381940	+408.534803	+0.000000	-0.295496	+0.295496	+303.358995	
+2.428000	+26.820000	+0.080065	-2.408192	+256.257836	+0.000000	-0.241251	+0.241251	+296.448030	
+2.430000	+26.820000	+0.080236	-2.145955	+156.038069	+0.000000	-0.134145	+0.134146	+288.109031	
+2.432000	+26.820000	+0.080232	-1.637508	+112.381494	+0.000000	+0.013796	-0.013795	+281.245662	
+2.434000	+26.820000	+0.080130	-0.934229	+130.500179	+0.000000	+0.189238	-0.189238	+277.514378	
+2.436000	+26.820000	+0.080020	-0.093407	+218.379813	+0.000000	+0.377673	-0.377673	+277.158464	
+2.438000	+26.820000	+0.079992	+0.818234	+343.593437	+0.000000	+0.563690	-0.563690	+281.031093	
+2.440000	+26.820000	+0.080168	+1.723681	+493.194289	+0.000000	+0.732441	-0.732441	+292.874552	
+2.442000	+26.820000	+0.080728	+2.541857	+651.414781	+0.000000	+0.876753	-0.876753	+310.096770	
+2.444000	+26.820000	+0.081720	+3.217701	+806.955831	+0.000000	+0.988872	-0.988870	+331.254236	
+2.446000	+26.820000	+0.083045	+3.703712	+951.522742	+0.000000	+1.044854	-1.044854	+332.317294	
+2.448000	+26.820000	+0.084635	+3.889508	+1074.140618	+0.000000	+1.041590	-1.041590	+328.803789	
+2.450000	+26.820000	+0.086443	+3.770908	+1172.191606	+0.000000	+0.982416	-0.982416	+320.852652	
+2.452000	+26.820000	+0.088361	+3.400059	+1245.565339	+0.000000	+0.877015	-0.877015	+312.024108	
+2.454000	+26.820000	+0.090383	+2.826280	+1295.084660	+0.000000	+0.736424	-0.736424	+305.181712	
+2.456000	+26.820000	+0.092399	+2.142094	+1321.906214	+0.000000	+0.572942	-0.572942	+301.882881	
+2.458000	+26.820000	+0.094399	+1.378831	+1325.834627	+0.000000	+0.399962	-0.399962	+302.182329	
+2.460000	+26.820000	+0.096300	+0.621940	+1307.421948	+0.000000	+0.231720	-0.231720	+307.176477	
+2.462000	+26.820000	+0.097978	-0.081986	+1250.682807	+0.000000	+0.081101	-0.081101	+319.753601	
+2.464000	+26.820000	+0.099383	-0.684694	+1061.236294	+0.000000	-0.047420	+0.047421	+335.560764	
+2.466000	+26.820000	+0.100510	-1.181351	+854.396564	+0.000000	-0.144124	+0.144125	+353.427885	
+2.468000	+26.820000	+0.101299	-1.545137	+651.292730	+0.000000	-0.184666	+0.184667	+351.559882	
+2.470000	+26.820000	+0.101815	-1.692135	+481.499120	+0.000000	-0.166924	+0.166924	+345.735051	
+2.472000	+26.820000	+0.102089	-1.623897	+357.771074	+0.000000	-0.094712	+0.094712	+336.565090	
+2.474000	+26.820000	+0.102210	-1.353432	+286.964949	+0.000000	+0.022112	-0.022112	+327.746824	
+2.476000	+26.820000	+0.102240	-0.917380	+274.688708	+0.000000	+0.171995	-0.171995	+322.010518	
+2.478000	+26.820000	+0.102276	-0.356152	+327.292727	+0.000000	+0.342050	-0.342050	+320.298962	
+2.480000	+26.820000	+0.102400	+0.283215	+431.472317	+0.000000	+0.517975	-0.517974	+322.969000	
+2.482000	+26.820000	+0.102798	+0.945761	+551.628519	+0.000000	+0.684485	-0.684485	+331.216023	
+2.484000	+26.820000	+0.103598	+1.566851	+687.402890	+0.000000	+0.830410	-0.830410	+345.143005	
+2.486000	+26.820000	+0.104825	+2.094832	+825.609497	+0.000000	+0.951368	-0.951367	+362.374850	
+2.488000	+26.820000	+0.106458	+2.506268	+958.741081	+0.000000	+1.037802	-1.037802	+380.087092	
+2.490000	+26.820000	+0.108332	+2.767746	+1079.869134	+0.000000	+1.072081	-1.072082	+378.917751	
+2.492000	+26.820000	+0.110392	+2.820349	+1181.476458	+0.000000	+1.054077	-1.054077	+372.628232	
+2.494000	+26.820000	+0.112546	+2.681622	+1262.258341	+0.000000	+0.988213	-0.988212	+362.946963	
+2.496000	+26.820000	+0.114731	+2.380150	+1322.178627	+0.000000	+0.883184	-0.883184	+353.700557	
+2.498000	+26.820000	+0.116899	+1.955371	+1361.895373	+0.000000	+0.749130	-0.749131	+347.580080	
+2.500000	+26.820000	+0.118995	+1.454989	+1382.100313	+0.000000	+0.597375	-0.597376	+345.538644	
+2.502000	+26.820000	+0.120888	+0.920914	+1383.255796	+0.000000	+0.440672	-0.440672	+347.995139	
